OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763390,,,Dissolved oxygen (DO),,7,mg/l,,Accepted,,Actual,,,,,,,,,,,,87,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762722,,,"Temperature, water",,9.14,deg C,,Accepted,,Actual,,,,,,,,,,,,20.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762679,,,Specific conductance,,696.88,umho/cm,,Accepted,,Actual,,,,,,,,,,,,16,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763550,,,Dissolved oxygen (DO),,7.09,mg/l,,Accepted,,Actual,,,,,,,,,,,,103,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762582,,,"Temperature, water",,9.63,deg C,,Accepted,,Actual,,,,,,,,,,,,6.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763627,,,"Temperature, water",,7.18,deg C,,Accepted,,Actual,,,,,,,,,,,,111,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763038,,,pH,,7.68,None,,Accepted,,Actual,,,,,,,,,,Below thermocline,,52,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:28.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763407,,,"Temperature, water",,7.21,deg C,,Accepted,,Actual,,,,,,,,,,,,89,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763422,,,"Temperature, water",,7.21,deg C,,Accepted,,Actual,,,,,,,,,,,,90.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762919,,,Specific conductance,,853.89,umho/cm,,Accepted,,Actual,,,,,,,,,,,,40,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:27.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762943,,,pH,,7.75,None,,Accepted,,Actual,,,,,,,,,,,,42.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:27.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762620,,,Dissolved oxygen (DO),,9.17,mg/l,,Accepted,,Actual,,,,,,,,,,,,10,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763629,,,Specific conductance,,967.91,umho/cm,,Accepted,,Actual,,,,,,,,,,,,111,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762808,,,pH,,7.91,None,,Accepted,,Actual,,,,,,,,,,,,29,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:27.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763348,,,pH,,7.92,None,,Accepted,,Actual,,,,,,,,,,,,83,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762759,,,Specific conductance,,710.3,umho/cm,,Accepted,,Actual,,,,,,,,,,,,24,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:27.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763367,,,"Temperature, water",,7.24,deg C,,Accepted,,Actual,,,,,,,,,,,,85,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762920,,,Dissolved oxygen (DO),,4.84,mg/l,,Accepted,,Actual,,,,,,,,,,,,40,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:27.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762718,,,pH,,8.15,None,,Accepted,,Actual,,,,,,,,,,Above thermocline,,20,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763528,,,pH,,7.94,None,,Accepted,,Actual,,,,,,,,,,,,101,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762594,,,Specific conductance,,698.74,umho/cm,,Accepted,,Actual,,,,,,,,,,,,7.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763458,,,pH,,7.94,None,,Accepted,,Actual,,,,,,,,,,,,94,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762568,,,pH,,8.19,None,,Accepted,,Actual,,,,,,,,,,,,5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763002,,,"Temperature, water",,7.35,deg C,,Accepted,,Actual,,,,,,,,,,,,48.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:28.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952435-0323-2-F,Quality Control Field Replicate Msr/Obs,Water,,2021-03-23,15:59:00,MST,,,,Surface,1,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952435,LAKE POWELL 1 MI S WAHWEAP MARINA Replicate of 5952430,QAQC Replicate,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911756150,,,pH,,8.19,None,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:54:55.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762787,,,"Temperature, water",,7.91,deg C,,Accepted,,Actual,,,,,,,,,,,,27,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:27.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762695,,,Dissolved oxygen (DO),,9.02,mg/l,,Accepted,,Actual,,,,,,,,,,,,17.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762603,,,pH,,8.18,None,,Accepted,,Actual,,,,,,,,,,,,8.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-27-F,Field Msr/Obs,Water,,2021-03-23,16:02:00,MST,,,,BelowThermoclin,52,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911725434,,,"Temperature, water",,7.43,deg C,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-08 10:45:35.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763604,,,Specific conductance,,967.91,umho/cm,,Accepted,,Actual,,,,,,,,,,,,108.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763312,,,"Temperature, water",,7.25,deg C,,Accepted,,Actual,,,,,,,,,,,,79.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762623,,,pH,,8.18,None,,Accepted,,Actual,,,,,,,,,,,,10.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763019,,,Specific conductance,,908.21,umho/cm,,Accepted,,Actual,,,,,,,,,,,,50,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:28.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952435-0323-2-C,Quality Control Sample-Field Replicate,Water,,2021-03-23,16:00:00,MST,,,,Surface,,,,0,m,2,m,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952435,LAKE POWELL 1 MI S WAHWEAP MARINA Replicate of 5952430,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534121,Not Detected,,Total suspended solids,Total,,mg/l,U,Accepted,,Actual,,,,,,,,,,Not detected/reported,,,,,,,,,,160.2,USEPA,Non-Filterable Residue - TSS,,https://www.nemi.gov/methods/method_summary/5213/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-03-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952435-0323-2-C/results/911534121/resdetectqntlmts,Lower Reporting Limit,4,mg/l,,2021-09-01 12:33:41.0,STORET
