OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563510,Not Detected,None,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-11-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563510/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2021-12-07 15:32:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563508,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-11-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563508/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2021-12-07 15:32:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563502,Not Detected,None,Manganese,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-11-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563502/resdetectqntlmts,Laboratory Reporting Level,.0025,mg/l,,2021-12-07 15:32:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563505,Not Detected,as Cr,Chromium,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-11-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563505/resdetectqntlmts,Laboratory Reporting Level,.001,mg/l,,2021-12-07 15:32:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562632,Not Detected,None,Lead,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562632/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562645,Not Detected,as Hg,Mercury,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 245.1,AZDEQ_SW,EPA 245.1,,,Eurofins TestAmerica - Phoenix,2020-10-02,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562645/resdetectqntlmts,Laboratory Reporting Level,.0002,mg/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562642,,None,Copper,Total,.018,mg/l,,Final,,Actual,,,,,,,,,,| QA FLAGS: B3.,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562642/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563503,Not Detected,None,Cadmium,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-11-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563503/resdetectqntlmts,Laboratory Reporting Level,.0001,mg/l,,2021-12-07 15:32:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562640,Not Detected,None,Manganese,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562640/resdetectqntlmts,Laboratory Reporting Level,.0025,mg/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563506,,as Mg,Magnesium,Dissolved,25,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,Eurofins TestAmerica - Phoenix,2020-11-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563506/resdetectqntlmts,Laboratory Reporting Level,2,mg/l,,2021-12-07 15:32:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562634,Not Detected,as Cr,Chromium,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562634/resdetectqntlmts,Laboratory Reporting Level,.001,mg/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563497,Not Detected,None,Lead,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-11-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563497/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2021-12-07 15:32:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563512,Not Detected,None,Zinc,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-11-24,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563512/resdetectqntlmts,Laboratory Reporting Level,.013,mg/l,,2021-12-07 15:32:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562647,,as Ca,Calcium,Dissolved,68000,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,Eurofins TestAmerica - Phoenix,2020-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562647/resdetectqntlmts,Laboratory Reporting Level,200,ug/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29524.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:50:00,MST,,,,,7.6,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,"Stayed previous night, sampled early day2. Electrical problem with pontoon where gas read full, but tank level low. Couldn't reach upper lake sites. Winds calm, 10-15 mph but growing stronger. Secchi disk went so deep that no longer readable due to distortion, not turbidity. Max depth at 28.37 m. Target sample depth 7.6 m. Depth to high water -10 ft. Air temp 65 F, sunny.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563511,Not Detected,as Hg,Mercury,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 245.1,AZDEQ_SW,EPA 245.1,,,Eurofins TestAmerica - Phoenix,2020-11-23,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29524.CHEM/results/921563511/resdetectqntlmts,Laboratory Reporting Level,.0002,mg/l,,2021-12-07 15:32:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562648,,as Mg,Magnesium,Dissolved,25000,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,Eurofins TestAmerica - Phoenix,2020-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562648/resdetectqntlmts,Laboratory Reporting Level,200,ug/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562644,,None,Copper,Dissolved,.0013,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-16,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562644/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29047.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:20:00,MST,,,,,2.5,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,Very windy conditions. Dangerous to boat upstream. Beta bottle and probe sideways in water. Collected data as best a possible.--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562646,Not Detected,None,Zinc,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29047.CHEM/results/921562646/resdetectqntlmts,Laboratory Reporting Level,.013,mg/l,,2021-12-07 15:29:30.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28309.CHEM,Sample-Routine,Water,Surface Water,2020-06-25,03:45:00,MST,,,,,1.5,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-510,100979,"Datagap sample, mercury grab and DO needed. Had to recal probe.  Early decomp of filamentous algae, odor. Looks to be Aphanizomenon. AZGFD recently installed aeration system.--- SAMPLE TAKEN: Yes; Normal Flow",,,,33.8288889000,-109.0938889000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853710514,Not Detected,as Hg,Mercury,Total,,mg/l,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 245.1,AZDEQ_SW,EPA 245.1,,,Eurofins TestAmerica - Phoenix,2020-07-01,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB28309.CHEM/results/853710514/resdetectqntlmts,Laboratory Reporting Level,.0002,mg/l,,2020-07-31 12:20:37.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB25008.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:30:00,MST,,,,,1.35,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,"Datagap Sample, used old YSI--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-871170627,Not Detected,as Cr,Chromium,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-03-10,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB25008.CHEM/results/871170627/resdetectqntlmts,Laboratory Reporting Level,.001,mg/l,,2020-12-17 19:36:32.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB25008.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:30:00,MST,,,,,1.35,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,"Datagap Sample, used old YSI--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-871170624,,as Ca,Calcium,Dissolved,88,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,Eurofins TestAmerica - Phoenix,2020-03-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB25008.CHEM/results/871170624/resdetectqntlmts,Laboratory Reporting Level,2,mg/l,,2020-12-17 19:36:32.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB25008.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:30:00,MST,,,,,1.35,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,"Datagap Sample, used old YSI--- SAMPLE TAKEN: Yes; Normal Flow",,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-871170625,,as Mg,Magnesium,Dissolved,21,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,Eurofins TestAmerica - Phoenix,2020-03-19,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB25008.CHEM/results/871170625/resdetectqntlmts,Laboratory Reporting Level,2,mg/l,,2020-12-17 19:36:32.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB24962.CHEM,Sample-Routine,Water,Surface Water,2020-02-26,10:10:00,MST,,,,,.7,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-63,100083,"Still ice along shore, lake very turbid. Mixed profile, but collected 2 samples.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.2419444000,-112.1869444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870685630,,as Cr,Chromium,Total,.0021,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-03-04,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB24962.CHEM/results/870685630/resdetectqntlmts,Laboratory Reporting Level,.001,mg/l,,2020-12-15 14:41:35.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB24961.CHEM,Sample-Routine,Water,Surface Water,2020-02-26,10:00:00,MST,,,,,9,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-63,100083,"Still some ice along shore, lake very turbid.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.2419444000,-112.1869444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870685587,,as Ni,Nickel,Dissolved,.0058,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-03-04,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB24961.CHEM/results/870685587/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-12-15 14:41:35.0,STORET
